Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
5 8 1991 26.53 39.29 0.02 9.7
6 8 1991 26.15 39.83 0.02 10.04
7 8 1991 26.05 37.02 0.02 8.7
8 8 1991 26.3 39.18 0.01 8.39
9 8 1991 26.61 39.24 0.0 9.17
10 8 1991 26.14 38.22 0.01 7.41
11 8 1991 26.45 38.38 0.0 6.84
12 8 1991 27.13 39.96 0.24 8.9
13 8 1991 26.88 39.26 0.14 9.45
14 8 1991 26.83 38.65 0.04 8.83
15 8 1991 27.73 38.81 0.05 8.83
16 8 1991 27.15 38.44 0.02 8.65
17 8 1991 27.56 39.17 0.0 8.48
18 8 1991 28.03 39.27 0.03 7.87
19 8 1991 28.73 40.4 0.01 8.58
20 8 1991 27.84 39.15 2.89 8.55
